ICD;Faelle;Tage;Tage_je_Fall;Jahr;Krankenhaus;Pflicht_alle;freiwillig;male
A83;13;522;40;2020;1;1.0;0;1
A84;139;6.738;48;2020;1;1.0;0;1
A85;10;175;18;2020;1;1.0;0;1
A86;71;4.409;62;2020;1;1.0;0;1
A87;223;5.470;25;2020;1;1.0;0;1
A88;282;3.116;11;2020;1;1.0;0;1
A89;25;198;8;2020;1;1.0;0;1
A92;29;1.054;36;2020;1;1.0;0;1
A93;36;426;12;2020;1;1.0;0;1
A94;4;20;5;2020;1;1.0;0;1
A95;2;19;10;2020;1;1.0;0;1
A96;18;266;15;2020;1;1.0;0;1
A98;81;2.088;26;2020;1;1.0;0;1
A99;123;715;6;2020;1;1.0;0;1
B00;7.067;61.999;9;2020;1;1.0;0;1
B01;1.162;14.457;12;2020;1;1.0;0;1
B02;31.443;487.873;16;2020;1;1.0;0;1
B03;4;19;5;2020;1;1.0;0;1
B04;25;143;6;2020;1;1.0;0;1
B05;70;808;12;2020;1;1.0;0;1
B06;85;1.007;12;2020;1;1.0;0;1
B07;7.749;82.971;11;2020;1;1.0;0;1
B08;2.689;20.970;8;2020;1;1.0;0;1
B09;1.021;7.358;7;2020;1;1.0;0;1
B15;96;4.007;42;2020;1;1.0;0;1
B16;209;4.981;24;2020;1;1.0;0;1
B17;498;13.844;28;2020;1;1.0;0;1
B18;1.151;29.203;25;2020;1;1.0;0;1
B19;102;1.523;15;2020;1;1.0;0;1
B20;80;2.301;29;2020;1;1.0;0;1
B21;20;583;29;2020;1;1.0;0;1
B22;46;2.532;55;2020;1;1.0;0;1
B23;316;6.432;20;2020;1;1.0;0;1
B24;967;21.882;23;2020;1;1.0;0;1
B25;324;7.174;22;2020;1;1.0;0;1
B26;185;2.362;13;2020;1;1.0;0;1
B27;3.483;67.181;19;2020;1;1.0;0;1
B30;1.168;8.193;7;2020;1;1.0;0;1
B33;3.074;24.883;8;2020;1;1.0;0;1
B34;429.074;3.173.914;7;2020;1;1.0;0;1
B35;4.212;43.056;10;2020;1;1.0;0;1
B36;2.205;17.630;8;2020;1;1.0;0;1
B37;2.004;26.124;13;2020;1;1.0;0;1
B38;26;269;10;2020;1;1.0;0;1
B39;292;2.107;7;2020;1;1.0;0;1
B40;23;898;39;2020;1;1.0;0;1
B41;6;76;13;2020;1;1.0;0;1
B42;31;463;15;2020;1;1.0;0;1
B43;92;766;8;2020;1;1.0;0;1
B44;139;5.307;38;2020;1;1.0;0;1
B45;21;483;23;2020;1;1.0;0;1
B46;23;226;10;2020;1;1.0;0;1
B47;11;635;58;2020;1;1.0;0;1
B48;161;2.372;15;2020;1;1.0;0;1
B49;1.134;9.469;8;2020;1;1.0;0;1
B50;111;1.486;13;2020;1;1.0;0;1
B51;52;628;12;2020;1;1.0;0;1
B52;38;359;9;2020;1;1.0;0;1
B53;55;564;10;2020;1;1.0;0;1
B54;96;2.012;21;2020;1;1.0;0;1
B55;29;625;22;2020;1;1.0;0;1
B56;10;141;14;2020;1;1.0;0;1
B57;14;78;6;2020;1;1.0;0;1
B58;92;3.687;40;2020;1;1.0;0;1
B60;32;1.450;45;2020;1;1.0;0;1
B64;3;92;31;2020;1;1.0;0;1
B65;42;222;5;2020;1;1.0;0;1
B66;53;510;10;2020;1;1.0;0;1
B67;117;4.682;40;2020;1;1.0;0;1
B68;11;276;25;2020;1;1.0;0;1
B69;37;1.335;36;2020;1;1.0;0;1
B70;13;162;12;2020;1;1.0;0;1
B71;16;188;12;2020;1;1.0;0;1
B72;4;90;23;2020;1;1.0;0;1
B73;8;323;40;2020;1;1.0;0;1
B74;18;98;5;2020;1;1.0;0;1
B75;2;23;12;2020;1;1.0;0;1
B76;14;82;6;2020;1;1.0;0;1
B77;43;323;8;2020;1;1.0;0;1
B78;3;28;9;2020;1;1.0;0;1
B79;7;70;10;2020;1;1.0;0;1
B80;341;1.621;5;2020;1;1.0;0;1
B81;18;138;8;2020;1;1.0;0;1
B82;41;304;7;2020;1;1.0;0;1
B83;241;1.613;7;2020;1;1.0;0;1
B85;293;982;3;2020;1;1.0;0;1
B86;10.808;71.764;7;2020;1;1.0;0;1
B87;24;208;9;2020;1;1.0;0;1
B88;564;2.920;5;2020;1;1.0;0;1
B89;136;996;7;2020;1;1.0;0;1
B90;45;1.628;36;2020;1;1.0;0;1
B91;50;1.720;34;2020;1;1.0;0;1
B92;8;55;7;2020;1;1.0;0;1
B94;318;4.121;13;2020;1;1.0;0;1
B95;358;7.684;21;2020;1;1.0;0;1
B96;318;6.578;21;2020;1;1.0;0;1
B97;1.683;16.479;10;2020;1;1.0;0;1
B98;1.155;14.473;13;2020;1;1.0;0;1
B99;155.687;1.218.758;8;2020;1;1.0;0;1
C00;284;6.956;24;2020;1;1.0;0;1
C01;368;38.012;103;2020;1;1.0;0;1
C02;550;47.636;87;2020;1;1.0;0;1
C03;112;11.532;103;2020;1;1.0;0;1
C04;632;65.486;104;2020;1;1.0;0;1
C05;155;12.923;83;2020;1;1.0;0;1
C06;193;18.818;98;2020;1;1.0;0;1
C07;196;10.701;55;2020;1;1.0;0;1
C08;117;8.768;75;2020;1;1.0;0;1
C09;581;69.187;119;2020;1;1.0;0;1
C10;814;88.943;109;2020;1;1.0;0;1
C11;342;22.788;67;2020;1;1.0;0;1
C12;54;4.714;87;2020;1;1.0;0;1
C13;299;40.870;137;2020;1;1.0;0;1
C14;79;9.425;119;2020;1;1.0;0;1
C15;1.958;251.263;128;2020;1;1.0;0;1
C16;2.149;263.983;123;2020;1;1.0;0;1
C17;479;25.529;53;2020;1;1.0;0;1
C18;11.813;513.970;44;2020;1;1.0;0;1
C19;312;28.864;93;2020;1;1.0;0;1
C20;3.720;459.375;123;2020;1;1.0;0;1
C21;382;28.431;74;2020;1;1.0;0;1
C22;1.164;108.376;93;2020;1;1.0;0;1
C23;74;9.159;124;2020;1;1.0;0;1
C24;216;24.941;115;2020;1;1.0;0;1
C25;1.518;204.358;135;2020;1;1.0;0;1
C26;597;22.918;38;2020;1;1.0;0;1
C30;193;11.780;61;2020;1;1.0;0;1
C31;213;16.096;76;2020;1;1.0;0;1
C32;1.395;130.971;94;2020;1;1.0;0;1
C33;25;1.672;67;2020;1;1.0;0;1
C34;6.289;852.646;136;2020;1;1.0;0;1
C37;103;9.842;96;2020;1;1.0;0;1
C38;49;6.058;124;2020;1;1.0;0;1
C39;20;2.726;136;2020;1;1.0;0;1
C40;185;9.858;53;2020;1;1.0;0;1
C41;403;37.369;93;2020;1;1.0;0;1
C43;7.222;151.582;21;2020;1;1.0;0;1
C44;12.466;155.012;12;2020;1;1.0;0;1
C45;84;13.061;155;2020;1;1.0;0;1
C46;80;4.125;52;2020;1;1.0;0;1
C47;144;4.654;32;2020;1;1.0;0;1
C48;109;9.880;91;2020;1;1.0;0;1
C49;1.301;91.095;70;2020;1;1.0;0;1
C50;298;27.995;94;2020;1;1.0;0;1
C51;7;132;19;2020;1;1.0;0;1
C52;2;5;3;2020;1;1.0;0;1
C53;4;29;7;2020;1;1.0;0;1
C54;5;109;22;2020;1;1.0;0;1
C56;5;96;19;2020;1;1.0;0;1
C57;2;14;7;2020;1;1.0;0;1
C58;2;12;6;2020;1;1.0;0;1
C60;296;22.697;77;2020;1;1.0;0;1
C61;14.281;1.038.273;73;2020;1;1.0;0;1
C62;4.086;228.403;56;2020;1;1.0;0;1
C63;54;1.621;30;2020;1;1.0;0;1
C64;2.797;227.451;81;2020;1;1.0;0;1
C65;153;11.667;76;2020;1;1.0;0;1
C66;159;8.507;54;2020;1;1.0;0;1
C67;10.963;343.004;31;2020;1;1.0;0;1
C68;1.832;83.941;46;2020;1;1.0;0;1
C69;580;25.185;43;2020;1;1.0;0;1
C70;20;1.923;96;2020;1;1.0;0;1
C71;1.917;237.726;124;2020;1;1.0;0;1
C72;76;6.612;87;2020;1;1.0;0;1
C73;1.809;63.075;35;2020;1;1.0;0;1
C74;104;6.003;58;2020;1;1.0;0;1
C75;224;7.621;34;2020;1;1.0;0;1
C76;243;19.411;80;2020;1;1.0;0;1
C77;990;86.577;87;2020;1;1.0;0;1
C78;1.746;174.675;100;2020;1;1.0;0;1
C79;1.540;169.491;110;2020;1;1.0;0;1
C80;2.000;203.787;102;2020;1;1.0;0;1
C81;1.659;122.137;74;2020;1;1.0;0;1
C82;1.305;53.569;41;2020;1;1.0;0;1
C83;1.675;104.781;63;2020;1;1.0;0;1
C84;786;27.245;35;2020;1;1.0;0;1
C85;2.753;254.497;92;2020;1;1.0;0;1
C86;70;5.411;77;2020;1;1.0;0;1
C88;279;10.949;39;2020;1;1.0;0;1
C90;1.946;145.494;75;2020;1;1.0;0;1
C91;2.504;129.247;52;2020;1;1.0;0;1
C92;1.595;112.493;71;2020;1;1.0;0;1
C93;55;2.865;52;2020;1;1.0;0;1
C94;98;6.659;68;2020;1;1.0;0;1
C95;320;42.931;134;2020;1;1.0;0;1
C96;191;5.830;31;2020;1;1.0;0;1
C97;19;1.423;75;2020;1;1.0;0;1
D00;137;6.987;51;2020;1;1.0;0;1
D01;260;8.375;32;2020;1;1.0;0;1
D02;92;3.929;43;2020;1;1.0;0;1
D03;724;5.941;8;2020;1;1.0;0;1
D04;837;6.326;8;2020;1;1.0;0;1
D05;17;489;29;2020;1;1.0;0;1
D06;8;36;5;2020;1;1.0;0;1
D07;217;12.875;59;2020;1;1.0;0;1
D09;233;7.920;34;2020;1;1.0;0;1
D10;1.404;12.853;9;2020;1;1.0;0;1
D11;1.222;21.854;18;2020;1;1.0;0;1
D12;14.896;58.769;4;2020;1;1.0;0;1
D13;1.611;13.775;9;2020;1;1.0;0;1
D14;626;10.746;17;2020;1;1.0;0;1
D15;94;7.212;77;2020;1;1.0;0;1
D16;1.281;44.883;35;2020;1;1.0;0;1
D17;12.972;165.235;13;2020;1;1.0;0;1
D18;1.624;35.503;22;2020;1;1.0;0;1
D19;41;515;13;2020;1;1.0;0;1
D20;22;249;11;2020;1;1.0;0;1
D21;4.815;61.972;13;2020;1;1.0;0;1
D22;20.293;88.090;4;2020;1;1.0;0;1
D23;4.947;38.969;8;2020;1;1.0;0;1
D24;72;1.280;18;2020;1;1.0;0;1
D25;6;40;7;2020;1;1.0;0;1
D26;2;3;2;2020;1;1.0;0;1
D27;6;22;4;2020;1;1.0;0;1
D28;1;3;3;2020;1;1.0;0;1
D29;910;19.412;21;2020;1;1.0;0;1
D30;231;4.244;18;2020;1;1.0;0;1
D31;354;2.991;8;2020;1;1.0;0;1
D32;709;69.520;98;2020;1;1.0;0;1
D33;754;46.145;61;2020;1;1.0;0;1
D34;238;3.433;14;2020;1;1.0;0;1
D35;1.244;48.333;39;2020;1;1.0;0;1
D36;2.891;56.677;20;2020;1;1.0;0;1
D37;7.347;187.600;26;2020;1;1.0;0;1
D38;1.918;94.819;49;2020;1;1.0;0;1
D39;8;77;10;2020;1;1.0;0;1
D40;3.142;86.463;28;2020;1;1.0;0;1
D41;2.987;138.822;46;2020;1;1.0;0;1
D42;42;3.898;93;2020;1;1.0;0;1
D43;838;95.682;114;2020;1;1.0;0;1
D44;668;27.693;41;2020;1;1.0;0;1
D45;878;9.925;11;2020;1;1.0;0;1
D46;461;24.800;54;2020;1;1.0;0;1
D47;1.855;49.529;27;2020;1;1.0;0;1
D48;22.674;341.446;15;2020;1;1.0;0;1
D50;2.217;50.291;23;2020;1;1.0;0;1
D51;211;4.600;22;2020;1;1.0;0;1
D52;90;4.121;46;2020;1;1.0;0;1
D53;61;1.678;28;2020;1;1.0;0;1
D55;20;69;3;2020;1;1.0;0;1
D56;293;3.972;14;2020;1;1.0;0;1
D57;181;2.829;16;2020;1;1.0;0;1
D58;138;5.192;38;2020;1;1.0;0;1
D59;327;7.194;22;2020;1;1.0;0;1
D60;27;795;29;2020;1;1.0;0;1
D61;402;22.809;57;2020;1;1.0;0;1
D62;172;8.479;49;2020;1;1.0;0;1
D63;53;4.682;88;2020;1;1.0;0;1
D64;2.277;66.785;29;2020;1;1.0;0;1
D65;12;455;38;2020;1;1.0;0;1
D66;276;4.152;15;2020;1;1.0;0;1
D67;60;828;14;2020;1;1.0;0;1
D68;780;17.626;23;2020;1;1.0;0;1
D69;1.513;35.534;23;2020;1;1.0;0;1
D70;374;10.517;28;2020;1;1.0;0;1
D71;18;755;42;2020;1;1.0;0;1
D72;635;15.403;24;2020;1;1.0;0;1
D73;197;6.052;31;2020;1;1.0;0;1
D74;2;9;5;2020;1;1.0;0;1
D75;883;11.106;13;2020;1;1.0;0;1
D76;81;2.695;33;2020;1;1.0;0;1
D77;3;26;9;2020;1;1.0;0;1
D80;946;11.019;12;2020;1;1.0;0;1
D81;63;1.638;26;2020;1;1.0;0;1
D82;27;195;7;2020;1;1.0;0;1
D83;273;2.336;9;2020;1;1.0;0;1
D84;566;8.272;15;2020;1;1.0;0;1
D86;3.992;137.698;34;2020;1;1.0;0;1
D89;376;10.288;27;2020;1;1.0;0;1
D90;273;9.116;33;2020;1;1.0;0;1
E00;18;167;9;2020;1;1.0;0;1
E01;260;4.906;19;2020;1;1.0;0;1
E02;10;83;8;2020;1;1.0;0;1
E03;1.823;36.794;20;2020;1;1.0;0;1
E04;5.061;93.895;19;2020;1;1.0;0;1
E05;3.603;74.510;21;2020;1;1.0;0;1
E06;869;17.123;20;2020;1;1.0;0;1
E07;702;10.376;15;2020;1;1.0;0;1
E10;12.292;199.721;16;2020;1;1.0;0;1
E11;31.799;743.675;23;2020;1;1.0;0;1
E12;53;1.222;23;2020;1;1.0;0;1
E13;785;21.745;28;2020;1;1.0;0;1
E14;7.717;251.117;33;2020;1;1.0;0;1
E15;49;533;11;2020;1;1.0;0;1
E16;1.445;14.036;10;2020;1;1.0;0;1
E20;62;1.666;27;2020;1;1.0;0;1
E21;418;9.395;22;2020;1;1.0;0;1
E22;151;2.356;16;2020;1;1.0;0;1
E23;430;12.215;28;2020;1;1.0;0;1
E24;101;4.783;47;2020;1;1.0;0;1
E25;89;1.056;12;2020;1;1.0;0;1
E26;230;4.548;20;2020;1;1.0;0;1
E27;360;11.274;31;2020;1;1.0;0;1
E28;3;28;9;2020;1;1.0;0;1
E29;231;2.324;10;2020;1;1.0;0;1
E30;13;60;5;2020;1;1.0;0;1
E31;28;450;16;2020;1;1.0;0;1
E32;158;6.592;42;2020;1;1.0;0;1
E34;429;7.318;17;2020;1;1.0;0;1
E35;12;103;9;2020;1;1.0;0;1
E40;7;27;4;2020;1;1.0;0;1
E41;35;1.246;36;2020;1;1.0;0;1
E42;17;414;24;2020;1;1.0;0;1
E43;27;271;10;2020;1;1.0;0;1
E44;21;172;8;2020;1;1.0;0;1
E45;7;508;73;2020;1;1.0;0;1
E46;33;1.881;57;2020;1;1.0;0;1
E50;34;499;15;2020;1;1.0;0;1
E51;95;6.393;67;2020;1;1.0;0;1
E52;10;99;10;2020;1;1.0;0;1
E53;291;9.413;32;2020;1;1.0;0;1
E54;6;63;11;2020;1;1.0;0;1
E55;373;9.630;26;2020;1;1.0;0;1
E56;41;399;10;2020;1;1.0;0;1
E58;8;97;12;2020;1;1.0;0;1
E59;7;81;12;2020;1;1.0;0;1
E60;1;31;31;2020;1;1.0;0;1
E61;302;4.754;16;2020;1;1.0;0;1
E63;27;134;5;2020;1;1.0;0;1
E64;14;316;23;2020;1;1.0;0;1
E65;190;8.031;42;2020;1;1.0;0;1
E66;7.011;205.256;29;2020;1;1.0;0;1
E67;21;494;24;2020;1;1.0;0;1
E68;34;885;26;2020;1;1.0;0;1
E70;100;357;4;2020;1;1.0;0;1
E71;52;756;15;2020;1;1.0;0;1
E72;46;1.124;24;2020;1;1.0;0;1
E73;1.349;5.411;4;2020;1;1.0;0;1
E74;762;5.002;7;2020;1;1.0;0;1
E75;252;1.546;6;2020;1;1.0;0;1
E76;115;1.782;16;2020;1;1.0;0;1
E77;13;259;20;2020;1;1.0;0;1
E78;4.394;88.348;20;2020;1;1.0;0;1
E79;2.401;35.472;15;2020;1;1.0;0;1
E80;370;4.488;12;2020;1;1.0;0;1
E83;2.155;19.247;9;2020;1;1.0;0;1
E84;1.358;23.690;17;2020;1;1.0;0;1
E85;515;8.162;16;2020;1;1.0;0;1
E86;1.957;20.618;11;2020;1;1.0;0;1
E87;1.277;34.225;27;2020;1;1.0;0;1
E88;1.878;36.322;19;2020;1;1.0;0;1
E89;502;11.670;23;2020;1;1.0;0;1
E90;3;23;8;2020;1;1.0;0;1
F00;73;12.268;168;2020;1;1.0;0;1
F01;90;9.751;108;2020;1;1.0;0;1
F02;36;5.628;156;2020;1;1.0;0;1
F03;294;30.115;102;2020;1;1.0;0;1
F04;19;2.101;111;2020;1;1.0;0;1
F05;165;10.386;63;2020;1;1.0;0;1
F06;1.441;81.654;57;2020;1;1.0;0;1
F07;627;40.715;65;2020;1;1.0;0;1
F09;315;8.788;28;2020;1;1.0;0;1
F10;47.305;2.114.621;45;2020;1;1.0;0;1
F11;3.204;122.479;38;2020;1;1.0;0;1
F12;4.435;278.986;63;2020;1;1.0;0;1
F13;1.025;40.395;39;2020;1;1.0;0;1
F14;1.252;71.139;57;2020;1;1.0;0;1
F15;2.181;102.561;47;2020;1;1.0;0;1
F16;165;4.508;27;2020;1;1.0;0;1
F17;2.516;95.062;38;2020;1;1.0;0;1
F18;110;2.452;22;2020;1;1.0;0;1
F19;6.134;376.156;61;2020;1;1.0;0;1
F20;10.966;726.625;66;2020;1;1.0;0;1
F21;155;16.291;105;2020;1;1.0;0;1
F22;932;70.079;75;2020;1;1.0;0;1
F23;2.002;131.394;66;2020;1;1.0;0;1
F24;16;1.095;68;2020;1;1.0;0;1
F25;2.613;208.515;80;2020;1;1.0;0;1
F28;61;2.602;43;2020;1;1.0;0;1
F29;977;55.797;57;2020;1;1.0;0;1
F30;642;24.236;38;2020;1;1.0;0;1
F31;4.554;412.287;91;2020;1;1.0;0;1
F32;177.091;13.680.455;77;2020;1;1.0;0;1
F33;50.151;4.991.038;100;2020;1;1.0;0;1
F34;5.828;349.358;60;2020;1;1.0;0;1
F38;272;12.252;45;2020;1;1.0;0;1
F39;339;9.828;29;2020;1;1.0;0;1
F40;3.533;281.191;80;2020;1;1.0;0;1
F41;53.472;3.211.250;60;2020;1;1.0;0;1
F42;2.718;207.178;76;2020;1;1.0;0;1
F43;267.948;8.306.583;31;2020;1;1.0;0;1
F44;915;35.842;39;2020;1;1.0;0;1
F45;81.399;2.692.961;33;2020;1;1.0;0;1
F48;117.337;3.447.199;29;2020;1;1.0;0;1
F50;594;35.323;59;2020;1;1.0;0;1
F51;9.505;261.837;28;2020;1;1.0;0;1
F52;430;7.408;17;2020;1;1.0;0;1
F53;4;39;10;2020;1;1.0;0;1
F54;1.648;52.228;32;2020;1;1.0;0;1
F55;95;2.009;21;2020;1;1.0;0;1
F59;195;4.412;23;2020;1;1.0;0;1
F60;3.959;355.644;90;2020;1;1.0;0;1
F61;809;94.338;117;2020;1;1.0;0;1
F62;586;25.516;44;2020;1;1.0;0;1
F63;1.180;96.899;82;2020;1;1.0;0;1
F64;1.416;54.524;39;2020;1;1.0;0;1
F65;24;811;34;2020;1;1.0;0;1
F66;14;412;29;2020;1;1.0;0;1
F68;900;23.745;26;2020;1;1.0;0;1
F69;268;12.746;48;2020;1;1.0;0;1
F70;404;10.705;27;2020;1;1.0;0;1
F71;245;5.335;22;2020;1;1.0;0;1
F72;46;1.194;26;2020;1;1.0;0;1
F73;21;182;9;2020;1;1.0;0;1
F74;10;612;61;2020;1;1.0;0;1
F78;27;977;36;2020;1;1.0;0;1
F79;178;5.813;33;2020;1;1.0;0;1
F80;105;3.464;33;2020;1;1.0;0;1
F81;89;3.753;42;2020;1;1.0;0;1
F82;75;2.091;28;2020;1;1.0;0;1
F83;55;1.483;27;2020;1;1.0;0;1
F84;753;40.448;54;2020;1;1.0;0;1
F88;12;140;12;2020;1;1.0;0;1
F89;25;867;35;2020;1;1.0;0;1
F90;1.934;145.788;75;2020;1;1.0;0;1
F91;646;17.243;27;2020;1;1.0;0;1
F92;164;6.090;37;2020;1;1.0;0;1
F93;190;5.398;28;2020;1;1.0;0;1
F94;48;2.225;46;2020;1;1.0;0;1
F95;437;16.435;38;2020;1;1.0;0;1
F98;653;24.851;38;2020;1;1.0;0;1
F99;3.175;92.817;29;2020;1;1.0;0;1
G00;110;7.265;66;2020;1;1.0;0;1
G01;9;74;8;2020;1;1.0;0;1
G02;19;920;48;2020;1;1.0;0;1
G03;478;17.505;37;2020;1;1.0;0;1
G04;1.096;58.486;53;2020;1;1.0;0;1
G05;61;4.050;66;2020;1;1.0;0;1
G06;156;20.003;128;2020;1;1.0;0;1
G07;6;67;11;2020;1;1.0;0;1
G08;106;7.825;74;2020;1;1.0;0;1
G09;33;2.027;61;2020;1;1.0;0;1
G10;153;9.753;64;2020;1;1.0;0;1
G11;382;21.912;57;2020;1;1.0;0;1
G12;863;49.790;58;2020;1;1.0;0;1
G13;30;298;10;2020;1;1.0;0;1
G14;53;3.270;62;2020;1;1.0;0;1
G20;2.293;174.291;76;2020;1;1.0;0;1
G21;101;8.726;86;2020;1;1.0;0;1
G22;6;581;97;2020;1;1.0;0;1
G23;72;5.225;73;2020;1;1.0;0;1
G24;2.516;33.538;13;2020;1;1.0;0;1
G25;2.122;71.531;34;2020;1;1.0;0;1
G26;4;188;47;2020;1;1.0;0;1
G30;125;16.457;132;2020;1;1.0;0;1
G31;222;18.462;83;2020;1;1.0;0;1
G32;29;834;29;2020;1;1.0;0;1
G35;13.851;415.898;30;2020;1;1.0;0;1
G36;119;4.394;37;2020;1;1.0;0;1
G37;242;8.082;33;2020;1;1.0;0;1
G40;19.134;608.540;32;2020;1;1.0;0;1
G41;357;10.586;30;2020;1;1.0;0;1
G43;120.214;474.463;4;2020;1;1.0;0;1
G44;42.573;312.505;7;2020;1;1.0;0;1
G45;7.073;234.343;33;2020;1;1.0;0;1
G46;37;3.893;105;2020;1;1.0;0;1
G47;76.862;1.154.630;15;2020;1;1.0;0;1
G50;3.291;74.558;23;2020;1;1.0;0;1
G51;6.212;188.403;30;2020;1;1.0;0;1
G52;217;6.060;28;2020;1;1.0;0;1
G53;925;20.778;22;2020;1;1.0;0;1
G54;7.049;262.399;37;2020;1;1.0;0;1
G55;13.997;575.055;41;2020;1;1.0;0;1
G56;38.978;1.380.188;35;2020;1;1.0;0;1
G57;4.427;201.767;46;2020;1;1.0;0;1
G58;23.602;254.361;11;2020;1;1.0;0;1
G59;49;1.493;30;2020;1;1.0;0;1
G60;418;18.024;43;2020;1;1.0;0;1
G61;2.399;74.203;31;2020;1;1.0;0;1
G62;5.338;286.281;54;2020;1;1.0;0;1
G63;715;39.727;56;2020;1;1.0;0;1
G64;61;1.823;30;2020;1;1.0;0;1
G70;788;34.244;43;2020;1;1.0;0;1
G71;941;31.199;33;2020;1;1.0;0;1
G72;746;24.032;32;2020;1;1.0;0;1
G73;43;2.035;47;2020;1;1.0;0;1
G80;340;9.038;27;2020;1;1.0;0;1
G81;1.232;175.447;142;2020;1;1.0;0;1
G82;1.093;94.062;86;2020;1;1.0;0;1
G83;1.270;76.973;61;2020;1;1.0;0;1
G90;1.074;56.965;53;2020;1;1.0;0;1
G91;386;26.272;68;2020;1;1.0;0;1
G92;7;1.090;156;2020;1;1.0;0;1
G93;3.039;135.796;45;2020;1;1.0;0;1
G94;22;788;36;2020;1;1.0;0;1
G95;665;45.423;68;2020;1;1.0;0;1
G96;242;5.735;24;2020;1;1.0;0;1
G97;357;4.797;13;2020;1;1.0;0;1
G98;151;7.585;50;2020;1;1.0;0;1
G99;638;27.298;43;2020;1;1.0;0;1
H00;17.995;74.271;4;2020;1;1.0;0;1
H01;4.633;20.878;5;2020;1;1.0;0;1
H02;3.320;28.572;9;2020;1;1.0;0;1
H03;104;793;8;2020;1;1.0;0;1
H04;1.664;11.524;7;2020;1;1.0;0;1
H05;481;11.369;24;2020;1;1.0;0;1
H06;77;1.879;24;2020;1;1.0;0;1
H10;59.487;280.020;5;2020;1;1.0;0;1
H11;5.228;30.204;6;2020;1;1.0;0;1
H13;154;1.102;7;2020;1;1.0;0;1
H15;1.411;10.027;7;2020;1;1.0;0;1
H16;14.251;89.794;6;2020;1;1.0;0;1
H17;599;8.527;14;2020;1;1.0;0;1
H18;5.634;64.059;11;2020;1;1.0;0;1
H19;548;6.897;13;2020;1;1.0;0;1
H20;5.038;68.311;14;2020;1;1.0;0;1
H21;324;3.631;11;2020;1;1.0;0;1
H22;47;765;16;2020;1;1.0;0;1
H25;7.105;141.831;20;2020;1;1.0;0;1
H26;9.482;176.556;19;2020;1;1.0;0;1
H27;1.544;40.620;26;2020;1;1.0;0;1
H28;93;2.499;27;2020;1;1.0;0;1
H30;900;14.087;16;2020;1;1.0;0;1
H31;610;5.941;10;2020;1;1.0;0;1
H32;27;414;15;2020;1;1.0;0;1
H33;6.708;224.360;33;2020;1;1.0;0;1
H34;5.134;53.106;10;2020;1;1.0;0;1
H35;19.037;149.586;8;2020;1;1.0;0;1
H36;3.698;22.492;6;2020;1;1.0;0;1
H40;9.989;98.893;10;2020;1;1.0;0;1
H42;12;92;8;2020;1;1.0;0;1
H43;3.293;56.540;17;2020;1;1.0;0;1
H44;796;14.895;19;2020;1;1.0;0;1
H45;50;723;14;2020;1;1.0;0;1
H46;849;23.294;27;2020;1;1.0;0;1
H47;1.225;34.801;28;2020;1;1.0;0;1
H48;43;1.844;43;2020;1;1.0;0;1
H49;659;36.692;56;2020;1;1.0;0;1
H50;1.386;20.019;14;2020;1;1.0;0;1
H51;216;4.906;23;2020;1;1.0;0;1
H52;3.401;21.847;6;2020;1;1.0;0;1
H53;9.865;192.038;19;2020;1;1.0;0;1
H54;1.630;43.593;27;2020;1;1.0;0;1
H55;162;3.886;24;2020;1;1.0;0;1
H57;29.526;74.912;3;2020;1;1.0;0;1
H58;178;2.395;13;2020;1;1.0;0;1
H59;2.615;36.062;14;2020;1;1.0;0;1
H60;34.367;190.047;6;2020;1;1.0;0;1
H61;5.686;36.660;6;2020;1;1.0;0;1
H62;162;1.169;7;2020;1;1.0;0;1
H65;8.291;64.486;8;2020;1;1.0;0;1
H66;33.881;264.764;8;2020;1;1.0;0;1
H67;110;707;6;2020;1;1.0;0;1
H68;3.409;23.287;7;2020;1;1.0;0;1
H69;2.273;14.533;6;2020;1;1.0;0;1
H70;539;7.806;14;2020;1;1.0;0;1
H71;2.129;43.188;20;2020;1;1.0;0;1
H72;1.599;19.166;12;2020;1;1.0;0;1
H73;1.668;12.166;7;2020;1;1.0;0;1
H74;553;6.857;12;2020;1;1.0;0;1
H75;44;404;9;2020;1;1.0;0;1
H80;591;10.430;18;2020;1;1.0;0;1
H81;30.614;493.497;16;2020;1;1.0;0;1
H82;220;5.373;24;2020;1;1.0;0;1
H83;1.648;26.286;16;2020;1;1.0;0;1
H90;2.376;32.517;14;2020;1;1.0;0;1
H91;14.242;216.222;15;2020;1;1.0;0;1
H92;11.319;58.532;5;2020;1;1.0;0;1
H93;18.603;351.591;19;2020;1;1.0;0;1
H94;46;1.329;29;2020;1;1.0;0;1
H95;358;6.993;20;2020;1;1.0;0;1
I00;439;7.433;17;2020;1;1.0;0;1
I01;261;3.684;14;2020;1;1.0;0;1
I02;265;3.963;15;2020;1;1.0;0;1
I05;258;15.874;62;2020;1;1.0;0;1
I06;1.286;11.740;9;2020;1;1.0;0;1
I07;272;10.534;39;2020;1;1.0;0;1
I08;207;9.441;46;2020;1;1.0;0;1
I09;357;5.031;14;2020;1;1.0;0;1
I10;136.879;2.175.628;16;2020;1;1.0;0;1
I11;5.938;135.566;23;2020;1;1.0;0;1
I12;307;9.043;29;2020;1;1.0;0;1
I13;422;10.021;24;2020;1;1.0;0;1
I15;855;11.808;14;2020;1;1.0;0;1
